,timestamp,packge_ratio_package,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,package_power,core_power,uncore_power,dram_power,node_type,id
152,1699527365,1.0,0.0,0.0,0.0,0.0,47.56499999998777,0.0,0.0,0.6403333333340413,1.0,all containers
153,1699527368,1.0,0.0,0.0,0.0,0.0,49.688666666654164,0.0,0.0,1.6973333333347398,1.0,all containers
154,1699527371,1.0,0.0,0.0,0.0,0.0,47.29033333332335,0.0,0.0,0.29733333333570755,1.0,all containers
155,1699527374,1.0,0.0,0.0,0.0,0.0,49.1056666666506,0.0,0.0,1.3083333333343106,1.0,all containers
156,1699527377,1.0,0.0,0.0,0.0,0.0,49.48166666665929,0.0,0.0,1.1313333333382687,1.0,all containers
157,1699527380,1.0,19720.0,0.0,0.0,19713.333333333332,49.180333333317925,0.0,0.0,1.207333333334354,1.0,all containers
158,1699527383,1.0,0.0,0.0,0.0,0.0,48.030666666658355,0.0,0.0,0.7200000000011713,1.0,all containers
159,1699527386,1.0,84846.66666666666,0.0,0.0,84853.33333333334,41.17399999998451,0.0,0.0,1.3513333333394328,1.0,all containers
160,1699527389,1.0,159220.0,0.0,57462.333333333336,101751.33333333333,1.2593333333255217,0.0,0.0,0.47733333333357564,1.0,all containers
161,1699527392,1.0,1095.6666666666665,0.0,247.0,855.0,1.7259999999853974,0.0,0.0,1.3340000000025611,1.0,all containers
162,1699527395,1.0,0.0,0.0,0.0,0.0,0.9629999999888312,0.0,0.0,0.7436666666665985,1.0,all containers
163,1699527398,1.0,0.0,0.0,0.0,0.0,1.5733333333240083,0.0,0.0,1.361333333334187,1.0,all containers
164,1699527401,1.0,349099.6666666667,726357.3333333334,118661.33333333333,230432.0,37.960999999985994,0.0,0.0,1.1483333333356711,1.0,all containers
165,1699527404,1.0,0.0,0.0,0.0,0.0,75.47233333332406,0.0,0.0,1.1200000000050565,1.0,all containers
166,1699527407,1.0,0.0,0.0,0.0,0.0,75.70999999998699,0.0,0.0,1.098666666667377,1.0,all containers
167,1699527410,1.0,0.0,0.0,0.0,0.0,75.08666666665522,0.0,0.0,0.89133333333303,1.0,all containers
168,1699527413,1.0,0.0,0.0,0.0,0.0,76.15533333332374,0.0,0.0,1.186666666670753,1.0,all containers
169,1699527416,1.0,0.0,0.0,0.0,0.0,76.30099999998734,0.0,0.0,1.4110000000024954,1.0,all containers
170,1699527419,1.0,0.0,0.0,0.0,0.0,75.70066666665662,0.0,0.0,1.2486666666664021,1.0,all containers
171,1699527422,1.0,0.0,0.0,0.0,0.0,75.67033333331833,0.0,0.0,1.292333333335904,1.0,all containers
172,1699527425,1.0,0.0,0.0,0.0,0.0,75.0703333333222,0.0,0.0,0.686666666670753,1.0,all containers
173,1699527428,1.0,0.0,0.0,0.0,0.0,77.2503333333249,0.0,0.0,1.6326666666718737,1.0,all containers
174,1699527431,1.0,58374.0,0.0,1866.0,56514.0,44.33899999998781,0.0,0.0,0.843333333337803,1.0,all containers
175,1699527434,1.0,163693.0,0.0,65229.0,98458.33333333334,2.99299999998766,0.0,0.0,1.3466666666693925,1.0,all containers
176,1699527437,1.0,0.0,0.0,0.0,0.0,1.4936666666568854,0.0,0.0,0.733333333327522,1.0,all containers
177,1699527440,1.0,14495.333333333332,0.0,0.0,14495.333333333332,2.629333333320872,0.0,0.0,1.3950000000040816,1.0,all containers
178,1699527443,1.0,0.0,0.0,0.0,0.0,1.795333333323164,0.0,0.0,1.0056666666690433,1.0,all containers
179,1699527446,1.0,350052.6666666666,603477.3333333333,36419.66666666667,313638.6666666666,39.55733333332076,0.0,0.0,1.6360000000034631,1.0,all containers
